0,0.000402343
0.250244,0.000170966
0.500488,0.000482839
0.750732,0.00125198
1.00098,2.03027e-05
1.25122,0.0011552
1.50146,0.000301682
1.75171,0.000295244
2.00195,0.000547568
2.2522,0.000234065
2.50244,0.000437115
2.75269,0.00110722
3.00293,0.00389415
3.25317,0.000558593
3.50342,0.000449638
3.75366,0.00071253
4.00391,0.000784099
4.25415,0.000640867
4.50439,0.000179553
4.75464,0.00101394
5.00488,0.00276068
5.25513,9.39326e-06
5.50537,8.88175e-05
5.75562,0.000102196
6.00586,0.000421722
6.2561,3.96488e-05
6.50635,8.1377e-05
6.75659,0.000294581
7.00684,0.00127185
7.25708,0.000132109
7.50732,7.4972e-05
7.75757,0.000137648
8.00781,0.000265453
8.25806,0.00013205
8.5083,6.54303e-05
8.75854,0.000135304
9.00879,0.00110571
9.25903,0.000269491
9.50928,5.99213e-05
9.75952,2.48983e-05
10.0098,0.000334676
10.26,7.19212e-05
10.5103,7.19012e-05
10.7605,2.67632e-06
11.0107,0.0019961
11.261,0.000741896
11.5112,0.000106015
11.7615,0.000443821
12.0117,0.000563492
12.262,0.000493889
12.5122,0.000241882
12.7625,0.000605256
13.0127,0.00285704
13.2629,0.000575327
13.5132,0.000270514
13.7634,9.38977e-05
14.0137,0.000488802
14.2639,0.000161211
14.5142,0.000150697
14.7644,0.000872763
15.0146,0.000637668
15.2649,0.000901879
15.5151,0.000288678
15.7654,4.35937e-05
16.0156,0.000429931
16.2659,4.82473e-05
16.5161,0.000317985
16.7664,0.00102039
17.0166,0.000656355
17.2668,0.00105828
17.5171,0.000207599
17.7673,0.000227718
18.0176,0.000628731
18.2678,0.000167188
18.5181,0.000418662
18.7683,0.0010225
19.0186,0.00435454
19.2688,0.000718371
19.519,0.000519936
19.7693,0.000858915
20.0195,0.000953966
20.2698,0.000843121
20.52,0.000372559
20.7703,0.00113374
21.0205,0.00428874
21.2708,0.000424624
21.521,0.000274542
21.7712,3.50593e-05
22.0215,0.000798975
22.2717,7.18485e-05
22.522,1.42323e-05
22.7722,0.00106153
23.0225,0.00223432
23.2727,0.00096564
